pub_date,snippet
1999-02-07 05:00:00+00:00,"Stock splits are adding to stock market volatility, whereas in the past they were seen as signaling something more fundamental about a company's prospects; graph (M)"
1999-02-07 05:00:00+00:00,"Upbeat assessment of automobile industry is given by Maryann Keller, managing director at ING Baring Furman Selz, who has been following the industry for a quarter-century; photo (M)"
1999-02-07 05:00:00+00:00,
1999-02-07 05:00:00+00:00,"So many projects are under way at Battery Park City that the 92-acre landfill in lower Manhattan is running out of space for competing demands for housing and cultural, commercial and recreational use; Battery Park City Authority it torn betwwen i..."
1999-02-07 05:00:00+00:00,"Mark L Yockey, manager of Artisan International fund, discusses his investment strategy, which currently favors European stocks; photo (M)"
1999-02-07 05:00:00+00:00,"Travel attractions in Tucson, Ariz, described (What's Doing in...); photos; map (L)"
1999-02-07 05:00:00+00:00,Avalon Bay Communities is using Connecticut's Affordable Housing Law to battle local opposition to eight moderate-income rental housing development projects in state; drawing (In the Region/Connecticut) (M)
1999-02-07 05:00:00+00:00,"Public opinion polls in Atlanta, Ga, find that as aging baby boomers move toward retirement they are decidedly skeptical about capacity of Government to uphold its end of Social Security bargain, and many question wisdom of Pres Clinton's proposal..."
1999-02-07 05:00:00+00:00,"Photonics, science of light-wave manipulation, has become buzzword for robust economic growth in Connecticut; state has been connected to photonics long before word found currency; in 1960, Perkin-Elmer Corp (then based in Norwalk) built world's f..."
1999-02-07 05:00:00+00:00,"Gretchen Morgenson column questions the faith on-line traders apparently put in Chris Rea, who under the name Merlin picks stocks in an Internet chat room called Trading Places; notes how shares of J B Oxford Holdings and Siebert Financial soared ..."
1999-02-07 05:00:00+00:00,Recent studies suggest that historical advantage of value stocks over growth stocks is not as pervasive as past studies seemed to show and may be nonexistent among a big portion of stocks; graph (M)
1999-02-07 05:00:00+00:00,Article on opposition by economists and politicians to Pres Clinton's proposal to beef up Social Security reserves by investing some of money in stock market; issue is more matter of politics and ideology than of economics; most advocates on both ...
1999-02-07 05:00:00+00:00,"Proposals to invest Social Security funds it stock market are viewed warily by many people, among them Edith Chvala, who is 75 and lives in Silver City, NM, on $542 a month from Social Security and a $161-a-month pension, and L Douglas Lee, chief ..."
1999-02-07 05:00:00+00:00,"Pace of mergers and pressure to make them accelerate in 11-nation euro zone with phase-in of single currency, but not as much as was expected; many people argue that logic of a euro zone will inevitably press companies to merge across its internal..."
1999-02-07 05:00:00+00:00,"James A Golden letter, commenting on February 4 article, says some of budget surplus should be used to provide tax incentives for people to invest in their retirements (S)"
1999-02-07 05:00:00+00:00,"Mark Csordos, 27-year-old entrepreneur from New Jersey, is founder of C & S Mystery Shoppers; he sends people to pose as customers and formally rate their shopping experience at department stores, malls, restaurants and other businesses that have ..."
1999-02-07 05:00:00+00:00,"View column by Tom Connor, writer, offers satirical response to news that Harvard and Yale have agreed to license their team logos from 1930's and 40's for line of T-shirts, sweatshirts and baseball caps; says he will introduce his own line of aut..."
1999-02-07 05:00:00+00:00,"Doubleclick Inc leases 150,000 square feet at 450 West 33rd Street in Manhattan, including space formerly occupied by Sky Rink ice-skating rink; rendering; photo (M)"
1999-02-07 05:00:00+00:00,"Prof Gwendolyn Wright article on developer Joseph Eichler, who made American-dream house accessible to post-war Californians, producing over 12,000 modern, economical and appealing houses in 1950's and 1960's; his work is being acknowledged in tra..."
1999-02-08 05:00:00+00:00,"William R Hambrecht, investment banker, will introduce system for underwriting initial public stock offerings through Internet; Hambrecht intends for price and allocation of shares to be set completely on line through what is called Dutch auction;..."
1999-02-08 05:00:00+00:00,"Real estate brokers and store owners say vacant spaces and failed projects show landlords may have pushed rents beyond what many retailers can pay in euphoria surrounding new Times Square, New York City; number of big retailers have given up on fi..."
1999-02-08 05:00:00+00:00,Market Place column by Lawrence M Fisher examines two-day rout of technology-laden Nasdaq after Advanced Micro Devices Inc announced that pricing pressures on microprocessors might leave it with loss for current quarter; graphs (M)
1999-02-08 05:00:00+00:00,
1999-02-09 05:00:00+00:00,"Dow Jones industrial average drops 13.13 points, to 9,291.11; Standard & Poor's 500-stock index gains 4.37 points, to 1,243.77; Nasdaq composite index rises 31.30, to 2,404.92; graph; chart (M)"
1999-02-09 05:00:00+00:00,"Year 2000 project managers and other authorities warn Americans fearing worst from Year 2000 computer problem may end up inflicting more serious damage on themselves, neighbors and economy than anything computers do; say overreaction to possible i..."
1999-02-09 05:00:00+00:00,"SBC Communications, trying to become national communications provider, to buy up to 10 percent of Williams Companies Inc's communications unit, which is building coast-to-coast fiber optic network; deal could be worth as much as $500 million and w..."
1999-02-09 05:00:00+00:00,"Companies wanting a piece of lucrative business of issuing Internet addresses will need at least $100,000 in the bank, $500,000 in liability insurance and proven computer infrastructure, under minimum requirements proposed by nonprofit Internet Co..."
1999-02-09 05:00:00+00:00,Panel created by leading stock exchanges and markets recommends series of rules that would strengthen role of audit committees at public companies; directors sitting on audit committees are expected to provide independent check of companies' finan...
1999-02-09 05:00:00+00:00,
1999-02-09 05:00:00+00:00,"USA Networks Inc is expected acquire Lycos Inc, fourth-most-popular network of Internet sites; complex deal would create company valued at $18 billion and called USA Lycos Interactive Network; it would combine Lycos, which offers Internet search s..."
1999-02-09 05:00:00+00:00,"Shandong International Power Development Co shelves $285 million initial public offering, third major Chinese company in a month to call off overseas stock sale; sale's failure underscores how deeply investors' confidence has been shaken by collap..."
1999-02-09 05:00:00+00:00,
1999-02-09 05:00:00+00:00,"Long dominated by small manufacturing companies, Taiwan's stock market is set to enter a new era as regulators lift the barriers that prevent software companies from listing..Software developers hope that publicity from the first initial public of..."
1999-02-10 05:00:00+00:00,
1999-02-10 05:00:00+00:00,
1999-02-10 05:00:00+00:00,
1999-02-10 05:00:00+00:00,
1999-02-10 05:00:00+00:00,British Airways PLC reported its first quarterly loss in nearly four years Tuesday as competition intensified on North Atlantic routes and budget-conscious passengers continued to seek cheaper seats in the back of the plane.. The earnings report p...
1999-02-10 05:00:00+00:00,
1999-02-10 05:00:00+00:00,
1999-02-11 05:00:00+00:00,"Alfred E Mann's main company, Minimed Inc, is scheduled to go before Food and Drug Administration advisory panel later this month to seek approval to sell world's first sensor that provides continuous measurements of glucose in the blood; Minimed ..."
1999-02-11 05:00:00+00:00,"US dollar eases against Japanese yen as traders take profits, discouraged by falling Treasury market and mixed stock market; in New York, dollar settles at 114.28 yen, down from 114.39; graph; chart (S)"
1999-02-11 05:00:00+00:00,"News Corp reports its fiscal second-quarter income fell 14 percent; income from operations fell to $339 million from $395 million in year-earlier period; revenue rose 15 percent, to $4.06 billion from $3.53 billion; Fox Entertainment Group says pr..."
1999-02-11 05:00:00+00:00,"Siebert & Co offers pager, Mobile Broker, made by BellSouth, that enables user to buy and sell stock, check portfolios and real-time stock prices, and send and receive E-mail; pager can also be programmed to tell investors when desired buy or sell..."
1999-02-11 05:00:00+00:00,Shares of Lycos Inc fall 7 percent after USA Networks Inc agrees to pay less than investors had expected for Internet portal service (S)
1999-02-11 05:00:00+00:00,"Dow Jones industrial average gains 44.28 points, to 9,177.31; Nasdaq composite index drops 1.29 points, to 2.309.50; graph; chart (M)"
1999-02-11 05:00:00+00:00,"California jury orders Philip Morris Cos to pay $51.5 million to Patrica Henley, 53, who says her inoperable lung cancer was caused by more than 35 years of smoking company's cigarettes; award includes $50 million in punitive damages; company to a..."
1999-02-12 05:00:00+00:00,
1999-02-12 05:00:00+00:00,
1999-02-12 05:00:00+00:00,
1999-02-12 05:00:00+00:00,
1999-02-12 05:00:00+00:00,
1999-02-12 05:00:00+00:00,
1999-02-12 05:00:00+00:00,
1999-02-12 05:00:00+00:00,"Grupo Financiero Serfin S.A., one of Mexico's largest banking companies, will be suspended from listing on the New York Stock Exchange because its financial problems mean it no longer meets the market's minimum listing requirements.

 Exchange off..."
1999-02-12 05:00:00+00:00,
1999-02-12 05:00:00+00:00,
1999-02-12 05:00:00+00:00,
1999-02-12 05:00:00+00:00,
1999-02-12 05:00:00+00:00,
1999-02-13 05:00:00+00:00,"The Year of the Rabbit, which starts on Tuesday, is supposed to bring prosperity back to Hong Kong's stock market in its second half, according to the largely tongue-in-cheek Feng Shui Index offered by Credit Lyonnais Securities (Asia) Ltd. This y..."
1999-02-13 05:00:00+00:00,"SOMETIMES an investor's course seems obvious, sometimes you want to hedge. Convertible securities bonds and preferred stocks that can be exchanged for common shares in the companies that issue them — offer a way to gain exposure to stock market ga..."
1999-02-13 05:00:00+00:00,"Bank of Japan, responding to escalating pressures at home and abroad, agrees to guide down influential overnight interest rate to just above zero, from one-quarter percent, which had been lowest level; decision sends clear message that central ban..."
1999-02-13 05:00:00+00:00,Dell Computer shares fall almost 12 percent after BancBoston and Salomon Smith Barney analysts report competition is finally taking toll on company's revenue growth (S)
1999-02-13 05:00:00+00:00,"The Hong Kong government said Friday that it would end a 10-month suspension on sales of public land, the commodity that underpins the region's economy and stock market, in a move that analysts said was aimed at benefiting real estate developers a..."
1999-02-13 05:00:00+00:00,"US bond prices drop sharply, pushing interest rates to highest levels since last August; selling is touched off by rising yields in Japan; surge in interest rates also pushes stocks down; yield on 30-year Treasury bond jumps to 5.42 percent; Dow J..."
1999-02-13 05:00:00+00:00,
1999-02-13 05:00:00+00:00,
1999-02-13 05:00:00+00:00,Ms. Sullivan: Let's go around the table and hear each of your overall views on the region. How about you David? Has Asia turned the corner?.Mr. Semple: I would categorize myself as cautiously optimistic because we are finding a lot of interesting ...
1999-02-13 05:00:00+00:00,"Barclay PLC's new chief executive Michael O'Neill negotiates compensation package that is based on his success in turning around Britain's second largest bank; O'Neill will buy $8.25 million worth of Barclays stock, to be matched by bank if he sta..."
1999-02-14 05:00:00+00:00,"Vicki Goldberg article on Media Museum, part of ZKM/Center for Art and Media, Karlsruhe, Germany; museum is first and biggest of media art anywhere; photos (M)4"
1999-02-14 05:00:00+00:00,"New corporate buildings are going up in Morris County, NJ; construction boom in county in 1980's was cut short by a recession, and current activity is marked by caution as a result; photo; map (M)"
1999-02-14 05:00:00+00:00,Nassau and Suffolk Counties and municipalities and businessess across Long Island are hard at work reconfiguring their computer systems to operate successfully in year 2000 (M)
1999-02-14 05:00:00+00:00,"Merger boom has been true market mania of 1990's, bigger, broader and more significant for investors and economy than Internet hoopla; broadening of stock ownership by average Americans and pervasiveness of mergers in nearly every industry have le..."
1999-02-14 05:00:00+00:00,"Americans continue to debate Lewinsky scandal after Pres Clinton's acquittal by Senate; comments from Julian Bond (NAACP board chairman), novelist Pat Conroy, historian Ellen Fitzpatrick, former Gov Michael S Dukakis of Massachusetts, Mayor Marc M..."
1999-02-14 05:00:00+00:00,"Interview with Janis Spindel, Wall Street matchmaker serving people in financial industry who have little time to look for mates; photo (M)"
1999-02-14 05:00:00+00:00,Interview with Nicholas-Applegate International Small Cap Growth Fund managers Alexander L Muromcew and Loretta J Morris on their investment strategies; fund is top-performing foreign stock fund; table of fund data; photo (M)
1999-02-14 05:00:00+00:00,"Description of Ford's Michigan Truck Plant in Wayne, Mich, which may be world's most profitable factory in any industry; it manufactures Ford Expedition and Lincoln Navigator, full-sized sport utility vehicles that cost little more to make than pi..."
1999-02-14 05:00:00+00:00,Outlook for investing in high-yielding junk bonds discussed in light of return of premium for risk; worries about strength of economy and fear of another global financial scare hold back market; graph of yield spread (M)
1999-02-14 05:00:00+00:00,Quiz invites readers to match Internet companies with their undertakings (S)
1999-02-14 05:00:00+00:00,Gretchen Morgenson column on stock market outlook in wake of four years of over 20 percent annual gains that have spurred sky-high investor expectations; graph (M)
1999-02-14 05:00:00+00:00,James Gleick column hails Robert Bork's proposal that Microsoft Corp be split into three equal competing companies; sees move giving computer makers and consumers chance to chose least predatory clone; drawing (M)
1999-02-14 05:00:00+00:00,Debra Galant (Jersey) column on perception among New Jersey suburbanites that best doctors are in New York City; drawing (M)
1999-02-14 05:00:00+00:00,Louis Uchitelle article warns against growing addiction to stocks; holds economy would shrink should scare or panic collapse stock prices because many Americans use their stocks to finance consumer spending that keeps economy afloat (M)
1999-02-14 05:00:00+00:00,"New York State Education Department reports $1.5 billion will be spent on school construction--excluding New York City--for the 1998-99 academic year, compared with $1.2 billion in previous year; last year, Education Department reported there were..."
1999-02-14 05:00:00+00:00,Interview with investment banker William R Hambrecht on underwriting of equity and debt issues on Internet and on recent plunge in Internet stocks; he discusses his introduction of on-line auction system for underwriting initial public stock offer...
1999-02-14 05:00:00+00:00,"Pres Clinton and Republican majority in Congress will have difficult time working with each other on important policy issues, so great is the bad blood aroused over the impeachment ordeal, so vast their ideological divisions and so disparate their..."
1999-02-14 05:00:00+00:00,Bank of Japan announcement that it will not raise its bond purchases led to plunging prices and rising yields for United States Treasuries; bond market turmoil spilled over to stock market (S)
1999-02-14 05:00:00+00:00,Listing of Presidents' Day closings and schedule changes in New York City area
1999-02-15 05:00:00+00:00,"First article in series, Global Contagion: A Narrative, on causes and effects of global financial crisis; crisis has occurred in changing economic landscape, in which pool of international investments has grown to dwarf sums that governments can m..."
1999-02-15 05:00:00+00:00,"Prof James Q Wilson Op-Ed article worries that widespread support for Pres Clinton means that Americans have become disengaged from moral view of public life; observes that Clinton has not had to face knowledgeable personal accuser, as Richard Nix..."
1999-02-15 05:00:00+00:00,"Glenn Rifkin article on how little-known EMC Corp came to dominate $10 billion market for large data storage systems, market it wrested from IBM; part of EMC's success lies in radical marketing: creating community atmosphere among customers, and m..."
1999-02-15 05:00:00+00:00,"Wireless communications industry is debating best technical format for next, global generation of technology; equipment manufacturers Qualcomm Inc and Ericsson of Sweden represent two divergent views on wireless standard that should be adopted; ph..."
1999-02-15 05:00:00+00:00,"Frank G Zarb, chairman of Nasdaq's parent, National Association of Securities Dealers, has asked association's board to consider testing trading halts for one year; Zarb's request comes in wake of recent warnings about on-line trading (M)"
1999-02-15 05:00:00+00:00,
1999-02-15 05:00:00+00:00,"Article on corporate strategy of USA Networks Inc's chief executive Barry Diller in light of his proposal to control new company that would combine Lycos, popular portal to World Wide Web, with electronic shopping holdings of his USA Networks; say..."
1999-02-15 05:00:00+00:00,
1999-02-16 05:00:00+00:00,Harvey Araton Sports of The Times article discusses possibility Detroit Pistons' star Grant Hill might leave team next season; cites his teammates poor play in loss to New York Knickerbockers; photo (M)
1999-02-16 05:00:00+00:00,"Investors cheered halfheartedly in early February when Societe Generale SA announced it was paying $18 billion for Paribas SA; they argued that what French banking needed was to bring down costs by thinning out overly dense network of branches, bu..."
1999-02-16 05:00:00+00:00,Market Place column on fluctuations in stock prices of companies that suddenly announce Internet plans; says insiders of companies that issue new stock to public agree not to sell for 'lock-up' period of up to six months; holds but companies that ...
1999-02-16 05:00:00+00:00,"French Government announces agreement on terms of long-expected combination of state-owned Aerospatiale group and privately owned Matra High Technology; Groupe Lagardere, Matra's owner, will pay Government as much as $345 million for third of shar..."
1999-02-16 05:00:00+00:00,"Second article in series, Global Contagion: A Narrative, on causes and effects of global financial crisis of past 20 months that has toppled some governments and hobbled others; drive by Pres Clinton and Treas Sec Robert Rubin for unrestricted flo..."
1999-02-17 05:00:00+00:00,"Profile of Christian Delouvrier, executive chef of Lespinasse; photos; recipe (L)"
1999-02-17 05:00:00+00:00,"Third article in series, Global Contagion: A Narrative, on causes and effects of global financial crisis; focuses on hard-hit economies of Southeast Asia, which have seen value of stock markets decline dramatically since summer 1998 in crisis of c..."
1999-02-17 05:00:00+00:00,"Hewlett-Packard Co reports mixed financial results, with first-quarter earnings well above Wall Street analysts' estimates, but both revenues and orders below expectations; for quarter ended Jan 31, Hewlett-Packard earned $960 million, up 3.3 perc..."
1999-02-17 05:00:00+00:00,"Dell Computer Corp reports fourth-quarter earnings that match analysts' estimates, but investors sell off shares because of slowing of growth rate; Dell reports earnings of $425 million for quarter ended Jan 29, up 49 percent from $285 million in ..."
1999-02-17 05:00:00+00:00,"Dow Jones industrial average gains 22.14 points, or two-tenths of a percent, to 9,297.03; Standard & Poor's 500-stock index rises 11.74 points, or nearly 1 percent, to 1,241.87; Nasdaq composite index falls 8.02 points, or three-tenths a percent, ..."
1999-02-17 05:00:00+00:00,"Bermuda-based XL Capital Ltd is acquiring NAC ReCorp for $1.25 billion, including $200 million in NAC debt (M)"
1999-02-17 05:00:00+00:00,Controversies over creatine and other dietary supplements and substances that promote muscle growth reviewed; photo (S)
