pub_date,snippet
1998-09-09 05:00:00+00:00,"The Dow Jones industrial average recorded its largest point gain ever on Tuesday, joining a two-day worldwide rally in stock prices that was kindled when the Federal Reserve Board chairman, Alan Greenspan, indicated a willingness to push down inte..."
1998-09-09 05:00:00+00:00,"Merrill Lynch & Co says it lost $135 million in July and August from its business with Russia and other emerging markets, and is now preparing to cut costs after recent turmoil in financial markets; losses are expected to reduce Merrill Lynch's ne..."
1998-09-09 05:00:00+00:00,
1998-09-09 05:00:00+00:00,"Market Place column on some reasons for 380.53-point rise, a 4.98 percent gain, in Dow Jones industrial average; graph (M)"
1998-09-10 05:00:00+00:00,"Securities and Exchange Commission chairman Arthur Levitt announces measures to give investors more information about prices and trading of corporate bonds; at commission's request, National Association of Securities Dealers, Wall Street's self-re..."
1998-09-10 05:00:00+00:00,Report prepared for Brown Harris Stevens by Lawrence Sicular says high-end Paris apartments are selling for far less than Manhattan equivalents; photos (M)
1998-09-10 05:00:00+00:00,"Rupert Murdoch is to pay $1 billion for the Manchester United soccer club, a record price for a sports team, it was announced Wednesday, provoking howls of criticism from the team's supporters and posing a dilemma for Prime Minister Tony Blair..Th..."
1998-09-10 05:00:00+00:00,US District Judge Leonard B Sand has frozen about $2 million in assets of unknown investors who regulators say may have used inside information to buy stock in USCS International Inc before DST Systems announced plans to acquire company; Securitie...
1998-09-10 05:00:00+00:00,"Bank of Japan lowers overnight interest rate to one-quarter of 1 percent in attempt to lift Japan out of its worst recession since World War II; traders react sharply, sending Japanese yen down almost 4 percent to rate of 137 to the dollar (M)"
1998-09-10 05:00:00+00:00,
1998-09-10 05:00:00+00:00,"Market Place column on Livent Inc, which is under investigation for possible accounting irregularities; focuses on trading in company's stock, which has been halted since Aug 10 by US and Canadian regulators; adds Canadian securities regulators on..."
1998-09-10 05:00:00+00:00,Procter & Gamble Co warns that its first-quarter results will be weaker than expected because of flat sales in Europe and financial crisis in Russia; warning comes as company announces details of perhaps most sweeping changes in its 160-year histo...
1998-09-10 05:00:00+00:00,US dollar gains almost 4 percent against Japanese yen after Japan's central bank announces surprise cut in important interest rate; sudden surge hides real surprise about dollar's recent performance against both yen and German mark: dollar has wea...
1998-09-10 05:00:00+00:00,"Juan E Metzger, man credited with turning yogurt into fruit-flavored staple, dies at age 79; photo (M)"
1998-09-10 05:00:00+00:00,"Dow Jones industrial average drops 155.76 points, or 1.94 percent, to 7,865.02, giving up more than 40 percent of 380.53-point surge on Sept 8; Standard & Poor's 500-stock index falls 17.26 points, or 1.69 percent, to 1,006.20; Nasdaq composite in..."
1998-09-11 05:00:00+00:00,
1998-09-11 05:00:00+00:00,Volkswagen is trying to meet higher-than-expected demand for new Beetles in yellow and silver; graph showing disparity between colors company is producing and customer demand (S)
1998-09-11 05:00:00+00:00,"Concerns about the future of President Bill Clinton, combined with fears of deflation, chilled stock prices Thursday on Wall Street and across Western Europe, as the dollar weakened.. Major stock indexes in Europe dropped 3 percent to 7 percent, a..."
1998-09-11 05:00:00+00:00,"Brazilian markets, caving in under international financial crisis and Government's failure over last four years to make crucial changes, reports record losses, with emergency measures over last week proving futile to end slide in investor confiden..."
1998-09-11 05:00:00+00:00,"Leveraged buyout firm Forstmann Little & Co cancels plans to sell or distribute its stakes in General Instrument Corp, Commscope Inc and General Semiconductor Inc because of plunging stock prices (S)"
1998-09-11 05:00:00+00:00,"Prices of Treasury securities rise, sending yields on 10-year notes and 30-year bonds down to levels not seen since 1967; price of 30-year bond jumps 1 1/32, to 104 21/32, while yield drops to 5.19 percent, from 5.26 percent on Sept 9; yield on 10..."
1998-09-11 05:00:00+00:00,
1998-09-11 05:00:00+00:00,Market Place column on stock market's manic-depressive mood swings of last few weeks and what increasingly violent moves in stocks mean for market over all; says market gyrations have consequences: they are highly distressing to investors' psyches...
1998-09-11 05:00:00+00:00,"Banco de Mexico enters into Mexican currency markets in dramatic new intervention, selling nearly $500 million in dollars and tightening cash in circulation in unsuccessful attempt to support the peso; central bank's new measures could not prevent..."
1998-09-11 05:00:00+00:00,"Worries over the growing pile of bad debt in Asia have sent markets tumbling over the past year, but it has not been bad news for everyone..Asian governments are turning to Wall Street for their cash needs, striking deals that could translate into..."
1998-09-11 05:00:00+00:00,"Dow Jones industrial average tumbles 249.48 points, or 3.17 percent, to 7,615.54; Standard & Poor's 500-stock index drops 26.01 points, or 2.58 percent, to 980.19, while Nasdaq composite index falls 39.22 points, or 2.4 percent, to 1,585.33; graph..."
1998-09-11 05:00:00+00:00,Venator Group Inc and Sports Authority Inc are canceling merger they had agreed to in May because Venator's stock has dropped 61 percent; decline in shares of Venator cuts value of its planned purchase of Sports Authority to about $398.5 million i...
1998-09-11 05:00:00+00:00,National Semiconductor and Intel Corp offer upbeat announcements suggesting improved outlook for semiconductor industry; National Semiconductor reports loss that is slightly below analysts' estimates; Intel predicts that its third-quarter sales wi...
1998-09-11 05:00:00+00:00,
1998-09-12 05:00:00+00:00,"Cultural issues of kitsch, camp and taste are discussed by Celeste Olalquiaga, author of new book The Artificial Kingdom: A Treasury of Kitsch Experience; photos of pink lawn flamingos, lava lamp and cluttered Victorian parlor (M)"
1998-09-12 05:00:00+00:00,"Gazprom, analysts like to say, is a proxy for the entire Russian economy. As Russia's largest energy company, with proven reserves among the world's largest, it is the country's largest single company, a vertically integrated giant that does every..."
1998-09-12 05:00:00+00:00,United Dominion Realty Trust Inc acquires American Apartment Communities from fund managed by Lazard Freres Real Estate Investors LLC and other investors for about $336 million in cash and securities (S)
1998-09-12 05:00:00+00:00,"Internet users devoured within hours of its release report to Congress by independent counsel Kenneth W Starr outlining Pres Clinton's sexual affair with former intern, Monica S Lewinsky; political activists who have promoted Web as tool for more ..."
1998-09-12 05:00:00+00:00,"Daimler-Benz AG is Europe's largest automotive employer, but its work force is not nearly as large as it used to be. The company had 225,000 on its German payroll at the end of last year, whittled down from 305,000 at the end of 1991. During that ..."
1998-09-12 05:00:00+00:00,"Public reaction to report to Congress by independent counsel Kenneth W Starr outlining Pres Clinton's sexual affair with former intern, Monica S Lewinsky, is surreal mix of jocularity and serious discussion over whether President will be forced to..."
1998-09-12 05:00:00+00:00,"IN THE LAST two decades, stock markets have rewarded, at least on a short-term basis, those companies that aggressively trim their staffs. Often resorting to euphemisms such as ""downsizing"" and ""re-engineering,"" companies have sent ten"
1998-09-12 05:00:00+00:00,"In keeping with its position as the world's largest truck maker and the No. 2 maker of all automotive vehicles, Ford Motor Co. counted 363,892 employees at the end of last year. .It is a fair bet that most of them will still have a job when 1999 r..."
1998-09-12 05:00:00+00:00,"As the world's largest retailer, Wal-Mart Stores Inc. also boasts one of the largest employee populations: a staggering 825,000 at the end of last year in an expanding global empire of 3,400 stores..Even more impressive is that Wal-Mart's sales pe..."
1998-09-12 05:00:00+00:00,"News analysis; American public has assumed central and conceivably decisive role in affair between Pres Clinton and former intern, Monica S Lewinsky, with release of scathing report to Congress by independent counsel, Kenneth W Starr; majority of ..."
1998-09-12 05:00:00+00:00,"Asia's isolationist tendencies are alarming senior American officials and could set profoundly dangerous precedent for global economy; as regional financial crisis sinks into prolonged recession, it has shaken faith of many in Asia in the free-mar..."
1998-09-12 05:00:00+00:00,"The uncertainty over President Bill Clinton's future and the continued financial turmoil in developing countries rattled stock markets in Europe on Friday, but Europe's underlying economy is in better shape than most others to ride out the storm, ..."
1998-09-12 05:00:00+00:00,"Dow Jones industrial average gains 179.96 points, to close at 7,795.50; Standard & Poor's 500-stock index climbs 28.87, or 3 percent, to 1,009.06, while Nasdaq composite index finishes 56.31 points, or 3.6 percent, higher at 1,641.64; price of 30-..."
1998-09-12 05:00:00+00:00,
1998-09-12 05:00:00+00:00,"Selling laundry detergent is a rewarding endeavor for staff members at Unilever PLC. The British-Dutch producer of consumer staples is a European leader in the use of such incentives as stock options for managers, doling them out in healthy doses ..."
1998-09-12 05:00:00+00:00,"At $18.8 billion in sales, Columbia/HCA Healthcare Corp. is the largest investor-owned hospital chain in the United States. Some 8.1 percent of the company's shares are owned by its 228,000 employees; 3.1 percent more by directors. .""In the health"
1998-09-12 05:00:00+00:00,"As Hitachi Ltd. braces for its worst annual results ever, the electronics maker almost comes across as an example of how massive employment can only be a drag on earnings..Hitachi had initially projected a modest profit of 40 billion yen ($292 mil..."
1998-09-12 05:00:00+00:00,"There are few more emotive words than rape and race. Combine them with the word recession and you can quickly create a scenario for turmoil in the region if governments, particularly the shakier ones, allow themselves to be led by emotion..There a..."
1998-09-12 05:00:00+00:00,"Robert Wright Op-Ed article wonders whether intern batting her eyelashes in the Oval Office can cause global recession, as Republican chaos theory posits; sees future election campaign on theme of 'Who Lost the World?' (S)"
1998-09-12 05:00:00+00:00,"From a staffing perspective, Siemens AG has two problems: It has too many employees, and too many of them work in Germany, where wages and benefits are high. The German conglomerate recently announced a 10-point restructuring plan, but the points ..."
1998-09-12 05:00:00+00:00,"Japanese Government says economy contracted in April-June quarter by annual rate of 3.3 percent, nearly twice as steep a fall as most economists had expected; it marks first time that Japan's economy has contracted for three consecutive quarters s..."
1998-09-13 05:00:00+00:00,"Jeffrey C Hooke letter says 1934 book on stock valuation, recommended in August 16 article, was rational for its time, but did not foresee modern-day Wall Street behavior; recommends his own new book, Security Analysis on Wall Street (S)"
1998-09-13 05:00:00+00:00,"Focus on likely effects of stock market volatility on commercial property market; some major players in real estate investment predict that while biggest, most publicized development projects will probably continue to move forward, some in plannin..."
1998-09-13 05:00:00+00:00,"David Bouchier column on belief by many youngsters that luck, rather than hard work and study, leads to success; drawing (M)"
1998-09-13 05:00:00+00:00,"Federal Judge Robert Sweet considers more than $174 million in claims by lawyers who filed novel antitrust case, and won settlements of more than $1 billion from Wall Street brokerage houses that were found guilty of illegally fixing prices on sto..."
1998-09-13 05:00:00+00:00,Style Over Substance column on throwing out old things (S)
1998-09-13 05:00:00+00:00,
1998-09-13 05:00:00+00:00,"Article profiles Nike Inc, manufacturer of sports footwear that is experiencing identity crisis; is seeking to tone down or hide worldwide corporate logo that is now seen as 'uncool' by many kids and as symbol of exploitation of Asian workers by L..."
1998-09-13 05:00:00+00:00,
1998-09-13 05:00:00+00:00,German-born Thomas A Mengel discusses his stock-picking strategies for Waddell & Reed fund United International Growth; interview; photo; (M)
1998-09-13 05:00:00+00:00,Funds Watch column reports that some closed small-cap funds are opening doors to new investors (S)
1998-09-13 05:00:00+00:00,"Profile of Charles Payne, 35, Wall Street stock-picker and newfound media celebrity; operations of his tip sheet, Wall Street Strategies, described; interview; photo (M)"
1998-09-13 05:00:00+00:00,"Retailers' efforts to thwart thefts by employees, particularly cashiers, discussed; employee theft has now eclipsed shoplifting as main cause of lost cash and merchandise; graph; surge linked to robust economy which compels stores to hire marginal..."
1998-09-13 05:00:00+00:00,"Sports of The Times column wonders where everybody is at US Open, where handful of fans may be seen dozing in the sun and there was even a squirrel darting from section to section during women's semifinals; adds, at risk of sacrilege, that Open is..."
1998-09-13 05:00:00+00:00,Independent counsel's report on the Monica Lewinsky affair dominates new reports in Europe; Chancellor Helmut Kohl of Germany says world situation is too complicated and dangerous to permit a paralyzed Presidency; some editorial writers in Britain...
1998-09-13 05:00:00+00:00,
1998-09-13 05:00:00+00:00,"German election campiagn is taking place at time when barons of big business are pursuing their own interests within and beyond Germany's borders, often supplanting politicians in framing how country is perceived; German-American relations, once p..."
1998-09-13 05:00:00+00:00,"Article describes new Shaw's Supermarket in heart of New Haven, Conn; Shaw's is full-scale supermarket more common to suburbs that offers such amenities as banking, flower shop, video store and drugstore; photos (M)"
1998-09-13 05:00:00+00:00,"Article offers Fortunoff's in Westbury, Long Island, as example of current economic boom; recalls downturn of 1980s as defense industry, led by Grumman Corp, declined; centers on diverse reasons for economic recovery; photos (M)"
1998-09-13 05:00:00+00:00,"Profile of Sepracor, Marlborough, Mass, company that takes top-selling drugs made by others and develops improved versions with fewer side effects and more therapeutic power; company has not made money yet, but its low-risk strategy is expected to..."
1998-09-13 05:00:00+00:00,"Spreading collapse of vulnerable economies leads to modest revolt against one of biggest trends of recent years, view that money should move unimpeded around globe, to places where it can be used most efficiently; photo of impoverished Indonesians..."
1998-09-13 05:00:00+00:00,"Practical Traveler column by Roger Collis explains benefits for travelers of euro, new single European currency; also warns of confusion, both for foreigners and natives (S)"
1998-09-13 05:00:00+00:00,"Article profiling Texas Gov George W Bush, heavily touted as Republican standardbearer in Presidential election in 2000; photos (L)"
1998-09-13 05:00:00+00:00,Speculation discussed as to Lucent Technologies' acquisition plans (S)
1998-09-13 05:00:00+00:00,"Interview with Nicholas Sverchek on his work as floor clerk, running Dapco Brokerage booth at Coffee, Sugar and Cocoa Exchange in New York; photos; Sverchek notes that previous life as full-time blackjack player in Atlantic City was good training ..."
1998-09-13 05:00:00+00:00,
1998-09-14 05:00:00+00:00,Pres Clinton will spell out six-pronged approach for coordinated international response to spreading global financial crisis; speech before Council on Foreign Relations on September 14 will advocate using International Monetary Fund's emergency ca...
1998-09-14 05:00:00+00:00,
1998-09-14 05:00:00+00:00,"Market Place column examines positive forecasts from Intel, Oracle and National Semiconductor and discusses whether investors should consider this as harbinger of revival in technology industry; graph (M)"
1998-09-14 05:00:00+00:00,"Article on impact of Russia's economic crisis on artists and musicians, who have never had it easy; members of The Seasons chamber orchestra earn as little as $2 to $3 per day, even though their concerts are always sold out; all ticket sales must ..."
1998-09-14 05:00:00+00:00,"Frontier Corp of Rochester, NY, is trying to evolve beyond its roots as local phone monopoly; it must also escape its legacy of failure; its strategic vision has so often surpassed management's ability to fulfill it that many industry experts rema..."
1998-09-14 05:00:00+00:00,"International Business Machines Corp will announce its much-sought-after breakthrough in computer monitor technology, a flat-panel screen that produces four times resolution of typical desktop monitors yet is driven by off-the-shelf hardware and s..."
1998-09-15 05:00:00+00:00,
1998-09-15 05:00:00+00:00,"Stocks around the world staged a powerful advance on Monday, extending the rally that began Friday as the chances waned that President Bill Clinton would face impeachment..The Dow Jones industrial average, which rose almost 180 points on Friday, a..."
1998-09-15 05:00:00+00:00,"Throughout President Bill Clinton's trials and tribulations, he has been able to rely on one constant source of support: Many, if not most, Americans believe he is responsible for the strong performance of the U.S. economy..Even today, as the nati..."
1998-09-15 05:00:00+00:00,"Excerpts from Pres Clinton's speech before Council on Foreign Relations, which he warned about threat to US and world economy from economic turmoil on three continents (M)"
1998-09-15 05:00:00+00:00,"Dow Jones industrial average rises 149.85 points, or 1.92 percent, to 7,945.35,; Standard & Poor's 500-stock index gains 20.66 points, or 2.05 percent, to 1,029.72; Nasdaq composite index increases 24.05 points, or 1.46 percent, to 1,665.69; Russe..."
1998-09-15 05:00:00+00:00,Op-Ed article by Rick Newman kiddingly lists reasons why recession might be good for the country (M)
1998-09-15 05:00:00+00:00,"Analysts expect Russia to default on as much as $200 billion in foreign debt, largest default by any government in history, if it is unable to raise fresh money or delay payments; with only $12.3 billion in cash reserves and with many companies vi..."
1998-09-15 05:00:00+00:00,Hilton Hotels Corp says third-quarter earnings will fall short of analysts' expectations and figures a year earlier (S)
1998-09-15 05:00:00+00:00,"Patrizio Bertelli, chairman of Prada, attends formal opening of four-level store on Fifth Avenue and 56th Street in Manhattan; Bertelli and his wife, Miuccia Prada, designer, hope store will attract broader audience for their fashions; photo (M)"
1998-09-15 05:00:00+00:00,"Challenge chief executives face to make their stock options pay off looks very different with stock market slump; executive compensation experts say that if market goes into prolonged slump, mix and structure of executive pay packages may change; ..."
1998-09-15 05:00:00+00:00,"Brazilian stock market appears to be regaining equilibrium after dizzying losses last week, shored up by higher interest rates, Government stock purchases and suggestions that International Monetary Fund will step in to prevent disaster; in Sao Pa..."
1998-09-15 05:00:00+00:00,"US dollar rises against Japanese yen, helped by gains in stock market and expectations that Pres Clinton will not be forced out of office; dollar costs 132.68 yen, up from 130.82 on Sept 11 in New York trading; graph; chart (S)"
1998-09-15 05:00:00+00:00,"Mexican economy was growing at such robust rate before financial storm hit that so far, signs that stock market turbulence is contaminating broad economy remain mixed; analysts expect to see signs of downturn for August, but growth was so strong i..."
1998-09-15 05:00:00+00:00,"Price of 30-year Treasury bond rises; bond is up 4/32, to 104 4/32; yield falls to 5.22 percent, from 5.23 percent on Sept 11; graph on 3-month Treasury bills; chart on US key interest rates (M)"
1998-09-15 05:00:00+00:00,"Tellabs Inc calls off its planned acquisition of Ciena Corp, after diminished financial prospects, scuttled sales and steep drop in share prices of both companies makes deal untenable; graph (M)"
1998-09-16 05:00:00+00:00,"Despite promises of coordinated action to support global economic growth by major industrial nations and President Bill Clinton, financial markets on Tuesday continued to place most of their hopes on one man: Alan Greenspan, chairman of the U.S. F..."
1998-09-16 05:00:00+00:00,"Market Place column on American Home Products; focuses on some of company's new drugs, including Enbrel, Protonix and Rapamine, that are seen offsetting some of American Home's problems, including pending acquisition of Monsanto Co (M)"
1998-09-16 05:00:00+00:00,"Tiger Management LLC, well-known hedge fund, and BankAmerica Corp, one of nation's largest banks, report huge losses in emerging-market investments, evidence that economic havoc in Asia, Russia and Latin America is continuing to roil US financial ..."
1998-09-16 05:00:00+00:00,"New York Times/CBS News Poll finds public view of Pres Clinton's moral character has sunk to lowest level of his Presidency, but most Americans believe he is vigorous leader who should not be impeached or forced to resign; his job approval rating ..."
1998-09-16 05:00:00+00:00,
1998-09-16 05:00:00+00:00,
1998-09-16 05:00:00+00:00,"US dollar rises for second day against Japanese yen; dollar costs 133.90 yen, up from 132.68, in New York trading (S)"
1998-09-16 05:00:00+00:00,"Brazilian stocks show record gains, third consecutive day of a rally that has driven up market 45 percent; strong gains are fueled by growing sense among investors that developed nations will protect Latin American economies from devastation that ..."
1998-09-16 05:00:00+00:00,"Marian Burros's Eating Well column on importance of eating at least five servings of fruit and vegetables each day; recipes for plum compote, green beans and potato salad and Mediterranean couscous salad; drawing (M)"
1998-09-16 05:00:00+00:00,Republican operatives say many Republican candidates weigh exploiting Pres Clinton's troubles in election advertisements and are conducting surveys to decide how forceful ads should be; photo (M)
1998-09-16 05:00:00+00:00,"Dow Jones industrial average gains 79.04 points, to 8,024.39; Standard & Poor's 500 Index rises 7.96 points, to 1,037.68; Nasdaq composite index gains 12.42 points, to 1,678.11; graph; chart (M)"
1998-09-16 05:00:00+00:00,"Op-Ed article by Joseph Stiglitz, chief economist at World Bank, says it is an especially cruel injustice that Brazil and other South American countries have been tainted by Russia's economic crisis; notes Latin American nations have recovered fro..."
1998-09-16 05:00:00+00:00,"US bonds fall for second time in three days; price of 30-year bond falls 14/32, to 103 22/32, pushing its yield up 3 basis points, to 5.25 percent; chart on US key interest rates (M)"
1998-09-16 05:00:00+00:00,"Argentina, in attempt to ease any future economic tremors from neighboring Brazil, is negotiating loan packages totaling more than $8 billion with various international lenders to insure Government financing in case of severe economic slowdown nex..."
1998-09-16 05:00:00+00:00,"Asia's recession is deepening, along with economic and social devastation it brings; number of people out of work is rising, and economic output is sinking at fastest rate in years--in leading countries like South Korea and Japan; it has been deca..."
1998-09-17 05:00:00+00:00,"Bayer AG is expected to announce that it will divest itself of Agfa-Gevaert, its imaging unit; analysts expect it will spin Agfa off to Bayer shareholders (M)"
1998-09-17 05:00:00+00:00,"Quashing hopes of a global reduction in interest rates to bolster weak economies, Alan Greenspan, chairman of the Federal Reserve Board, said Wednesday that developed countries were not working on a coordinated move. . ""I think that I can safely s..."
1998-09-17 05:00:00+00:00,"Pres Clinton's push to quell global financial turmoil runs into several obstacles, including discord within Group of Seven industrial nations about global interest rate cuts and political obstacles to rescue package for Brazil; Federal Reserve Chm..."
1998-09-17 05:00:00+00:00,Stock of Circon Corp falls 25 percent after United States Surgical ends its two-year hostile takeover effort; US Surgical ends offer because of its own proposed purchase by Tyco International Ltd (S)
1998-09-17 05:00:00+00:00,"Cablevision Systems Corporation, which owns New York Knicks and New York Rangers, renews its effort to buy New York Yankees, sweetening proposal by offering Yankees' owner, George M Steinbrenner 3d, hand in running all three teams should he sell c..."
1998-09-17 05:00:00+00:00,"American investors shrug off suggestion by Federal Reserve chairman Alan Greenspan that no global interest cut is immediately in store to help world's weak economies; Dow Jones industrial average finishes day 65 points higher; just a week ago, sto..."
1998-09-17 05:00:00+00:00,"Dow Jones industrial average gains 65.39 points, or eight-tenths of a percent, to 8,089.78; Standard & Poor's 500-stock index rises 7.80 points, to 1,045.48, while Nasdaq Composite gains 11.80, or seven-tenths of 1 percent, to 1,689.91; Government..."
1998-09-17 05:00:00+00:00,Correction: Markets chart with Sept 16 daily stock market article carried outdated figures
1998-09-17 05:00:00+00:00,"Economic Scene column holds Federal Reserve chairman Alan Greenspan can insulate US economy from all but most extreme collapse of foreign economies; says even though Fed cannot stabilize economy perfectly, most experts believe that the Fed can alm..."
1998-09-17 05:00:00+00:00,"Prices of bonds have barely budged; August, one of most brutal months on record in almost every bond market around the world, has been followed by a September in which most of these securities have mustered only merest gains; investors in wide var..."
1998-09-17 05:00:00+00:00,"Newest feature on Internet is personalization, tailor-made collection of information that user gets regularly; without 'personalized page,' user must resort to laboriously searching Internet, plowing through more than 650,000 sites on Web alone; I..."
1998-09-17 05:00:00+00:00,"Netscape Communications Corp and Qwest Communications International Inc, forming perhaps deepest alliance yet between big Internet content provider and long-distance company, plan to announce far-reaching strategic alliance; deal will link Netscap..."
1998-09-17 05:00:00+00:00,"As economic pain mounts in the world's developing nations, political leaders are retreating in growing numbers from their commitment to free-market trade and currency policies, economists and analysts warn.. Increasingly, emerging economies in Asi..."
1998-09-18 05:00:00+00:00,"Deep in recession and saddled with high interest rates, Hong Kong said Thursday that its unemployment rate reached a 15-year high of 5 percent in the quarter from June through August.. The secretary for education and manpower, Joseph Wong, said he..."
1998-09-18 05:00:00+00:00,"Dow Jones industrial average closes down 216.01 points, or 2.67 percent, to 7,873.77; Standard & Poor's 500-stock index drops 2.66 percent; Nasdaq composite index falls 2.58 percent; graph; chart (M)"
1998-09-18 05:00:00+00:00,"Antiques column on 18th-century Roentgen furniture, a few prize examples of which have recently come on the market; photo (M)"
1998-09-18 05:00:00+00:00,"A warning by the Federal Reserve Board chairman, Alan Greenspan, about a wave of ""deflationary forces"" from Asia's economic crisis triggered a fresh debate Thursday about the vulnerability of industrialized economies in the West as it helped un"
1998-09-18 05:00:00+00:00,Alcatel SA says its profit will not meet forecasts this year; announcement drives its stock sharply lower (S)
1998-09-18 05:00:00+00:00,"Bayer AG will acquire American diagnostics business of Chiron Corp for $1.1 billion in cash and 50 percent of farm seed subsidiary of Crompton & Knowles Corp; will buy 50 percent of joint venture with Gustafson Inc, in cash transaction whose value..."
1998-09-18 05:00:00+00:00,The turmoil in world financial markets took a dramatic turn for the worse Thursday as fear of a global recession sent stock prices tumbling in every major market and put fresh pressure on the U.S. Federal Reserve Board and other central banks to c...
1998-09-18 05:00:00+00:00,"Capital investment, one of pillars of economic growth in 1990's, is starting to fade, contributing to slowdown in American economy; first falling exports, then falling stock prices and now slowdown in capital spending are chipping away at vigorous..."
1998-09-18 05:00:00+00:00,"New York City's unemployment rate fell to 7.3 percent in August from 9.3 percent year ago; city's rate is now at its lowest level since 1990; it is still higher than national average, which was 4.5 percent in August, but its 2-percentage-point dro..."
1998-09-18 05:00:00+00:00,Slumping stock prices around world noted (S)
1998-09-18 05:00:00+00:00,"US Treasury prices rally; 30-year bond rises 22/32, to 104 29/32; yield drops to 5.18 percent, from 5.22 percent on Sept 16; graph on tax-exempt yields; chart on US key interest rates (M)"
1998-09-18 05:00:00+00:00,
