pub_date,snippet
1998-04-23 05:00:00+00:00,Internet software developer 7th Level Inc cancels its pending acquisition of Pulse Entertainment Inc (S)
1998-04-23 05:00:00+00:00,"Edward P and Lee M Bass, brothers, traded a three-year-old, $60 million investment in rights to irrigation water largely in Imperial Valley in California for $250 million worth of stock in United States Filter Corp; teamed with US Filter, they are..."
1998-04-23 05:00:00+00:00,"Applied Cellular Technology Inc plans to hire investment banker to help it explore ways to increase its share price, including mergers and joint ventures (S)"
1998-04-23 05:00:00+00:00,"Enron Corp has temporarily stopped trying to sell electricity to residential customers in California, demonstrating difficulties that many power marketers face in trying to attract business; although about 10 million customers in California are ab..."
1998-04-23 05:00:00+00:00,"Bank of New York Co announces unsolicited $23.7 billion takeover offer for Mellon Bank Corp of Pittsburgh; Mellon spurns offer, setting up possibility that Bank of New York may mount hostile takeover for Mellon; hostile takeover is highly unusual ..."
1998-04-23 05:00:00+00:00,"Microsoft Corp reports earnings for fiscal third quarter ended March 31 were $1.34 billion, up 28 percent from $1.04 billion in year-earlier quarter; says sales rose 18 percent, to $3.77 billion from $3.21 billion; sales growth is slowest in five ..."
1998-04-24 05:00:00+00:00,Corestates Financial Corp says it agreed to pay $3.7 million to settle Federal allegations that its brokerage firm unit grossly overcharged investors and Federal and local governments in series of municipal bond deals in early 1990's; settlement i...
1998-04-24 05:00:00+00:00,Premiere Technologies Inc says it acquired American Teleconferencing Services Ltd for $30 million in cash and $22 million in stock (S)
1998-04-24 05:00:00+00:00,Market Place column explores specter of multibillion-dollar chip plants to fuel crucial sector of semi-conductor equipment industry (M)
1998-04-24 05:00:00+00:00,Analysis of import of Asia Pulp and Paper's successful $500 million bond offering to Indonesia's economic future; Asia Pulp and Paper is first Indonesian company to enter market since financial crisis devastated economy; most analysts say Asia Pul...
1998-04-24 05:00:00+00:00,
1998-04-24 05:00:00+00:00,"Corporate earnings reports cheered investors enough to push all stock market's major gauges to new highs this week; Dow Jones industrial average is up 1.65 percent since earnings season began Apr 13, even with selloff on Apr 23; Standard & Poor's ..."
